timestamp,date,status,attendance,home_team,away_team,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1633905900,2021-10-13,incomplete,N/A,Mexico,Honduras,N/A,2,2.33,0.67,2.33,0.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.17,67,67,33,17,17,0,67,33,67,10,2.67,0,0,0,0,0,0,0,0,0,N/A
1633910400,2021-10-13,incomplete,N/A,Jamaica,Canada,N/A,2,0.33,2.56,0.33,2.56,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3.5,50,95,67,22,17,39,73,50,95,11.11,2.89,0,0,0,0,0,0,0,0,0,N/A
1633910400,2021-10-13,incomplete,N/A,Costa Rica,El Salvador,N/A,2,0.67,2,0.67,2,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1.78,22,56,22,11,6,17,73,11,56,8.78,3.44,0,0,0,0,0,0,0,0,0,N/A
1633913100,2021-10-13,incomplete,N/A,Panama,United States,N/A,5,2.33,1.67,2.33,1.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.72,50,67,45,22,22,11,45,56,73,9.22,1.67,0,0,0,0,0,0,0,0,0,Estadio Rommel Fernández Gutiérrez
1634166000,2021-10-13,incomplete,N/A,United States,Costa Rica,N/A,3,1.67,0.67,1.67,0.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1.67,50,50,17,17,17,0,50,34,50,6.67,3.67,0,0,0,0,0,0,0,0,0,N/A
1634167800,2021-10-13,incomplete,N/A,Canada,Panama,N/A,3,2.56,2.33,2.56,2.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3.72,33,78,62,28,22,33,67,56,84,12.66,1.22,0,0,0,0,0,0,0,0,0,N/A
1634169900,2021-10-13,incomplete,N/A,Honduras,Jamaica,N/A,3,0.67,0.33,0.67,0.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.5,67,84,50,17,17,17,67,33,84,7.67,2.67,0,0,0,0,0,0,0,0,0,N/A
1634177100,2021-10-13,incomplete,N/A,El Salvador,Mexico,N/A,3,2,2.33,2,2.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.28,39,73,39,11,6,17,73,28,73,12.11,3.11,0,0,0,0,0,0,0,0,0,N/A
1636675200,2021-11-12,incomplete,N/A,Canada,Costa Rica,N/A,3,2.56,0.67,2.56,0.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.67,33,61,34,22,17,22,73,34,61,10.11,3.22,0,0,0,0,0,0,0,0,0,N/A
1636675200,2021-11-12,incomplete,N/A,Honduras,Panama,N/A,3,0.67,2.33,0.67,2.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.72,50,67,45,22,22,11,62,39,73,9.22,1,0,0,0,0,0,0,0,0,0,N/A
1636675200,2021-11-12,incomplete,N/A,El Salvador,Jamaica,N/A,3,2,0.33,2,0.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.62,39,89,56,11,6,33,73,28,89,9.78,3.11,0,0,0,0,0,0,0,0,0,N/A
1636675200,2021-11-12,incomplete,N/A,United States,Mexico,N/A,3,1.67,2.33,1.67,2.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.17,67,67,33,17,17,0,50,50,67,10,3.34,0,0,0,0,0,0,0,0,0,N/A
1637020800,2021-11-12,incomplete,N/A,Canada,Mexico,N/A,3,2.56,2.33,2.56,2.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3.17,50,78,50,22,17,22,73,50,78,13.44,2.89,0,0,0,0,0,0,0,0,0,N/A
1637020800,2021-11-12,incomplete,N/A,Costa Rica,Honduras,N/A,3,0.67,0.67,0.67,0.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1.67,50,50,17,17,17,0,67,17,50,6.67,3,0,0,0,0,0,0,0,0,0,N/A
1637020800,2021-11-12,incomplete,N/A,Panama,El Salvador,N/A,4,2.33,2,2.33,2,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.84,22,73,50,17,11,28,67,33,78,11.33,1.44,0,0,0,0,0,0,0,0,0,N/A
1637020800,2021-11-12,incomplete,N/A,Jamaica,United States,N/A,4,0.33,1.67,0.33,1.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.5,67,84,50,17,17,17,50,50,84,7.67,3.34,0,0,0,0,0,0,0,0,0,N/A
1643241600,2022-01-27,incomplete,N/A,Honduras,Canada,N/A,4,0.67,2.56,0.67,2.56,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3.33,50,78,50,39,33,22,73,50,78,11.44,2.22,0,0,0,0,0,0,0,0,0,N/A
1643241600,2022-01-27,incomplete,N/A,United States,El Salvador,N/A,4,1.67,2,1.67,2,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.45,39,73,39,28,22,17,56,45,73,10.11,3.11,0,0,0,0,0,0,0,0,0,N/A
1643241600,2022-01-27,incomplete,N/A,Costa Rica,Panama,N/A,4,0.67,2.33,0.67,2.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.06,33,50,28,6,6,11,62,22,56,7.89,2,0,0,0,0,0,0,0,0,0,N/A
1643241600,2022-01-27,incomplete,N/A,Jamaica,Mexico,N/A,4,0.33,2.33,0.33,2.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.34,67,84,50,0,0,17,67,33,84,9.67,3.34,0,0,0,0,0,0,0,0,0,N/A
1643500800,2022-01-27,incomplete,N/A,Canada,United States,N/A,4,2.56,1.67,2.56,1.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3.33,50,78,50,39,33,22,56,67,78,11.44,2.89,0,0,0,0,0,0,0,0,0,N/A
1643500800,2022-01-27,incomplete,N/A,Honduras,El Salvador,N/A,4,0.67,2,0.67,2,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.45,39,73,39,28,22,17,73,28,73,10.11,2.44,0,0,0,0,0,0,0,0,0,N/A
1643500800,2022-01-27,incomplete,N/A,Mexico,Costa Rica,N/A,4,2.33,0.67,2.33,0.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1.5,50,50,17,0,0,0,67,17,50,8.67,3.67,0,0,0,0,0,0,0,0,0,N/A
1643500800,2022-01-27,incomplete,N/A,Panama,Jamaica,N/A,4,2.33,0.33,2.33,0.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.89,50,84,62,6,6,28,62,39,89,8.89,1.67,0,0,0,0,0,0,0,0,0,N/A
1643760000,2022-02-02,incomplete,N/A,El Salvador,Canada,N/A,5,2,2.56,2,2.56,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3.45,22,84,56,33,22,39,78,45,84,13.55,2.66,0,0,0,0,0,0,0,0,0,N/A
1643760000,2022-02-02,incomplete,N/A,United States,Honduras,N/A,5,1.67,0.67,1.67,0.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.33,67,67,33,33,33,0,50,50,67,8,2.67,0,0,0,0,0,0,0,0,0,N/A
1643760000,2022-02-02,incomplete,N/A,Mexico,Panama,N/A,5,2.33,2.33,2.33,2.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.56,50,67,45,6,6,11,62,39,73,11.22,1.67,0,0,0,0,0,0,0,0,0,N/A
1643760000,2022-02-02,incomplete,N/A,Jamaica,Costa Rica,N/A,5,0.33,0.67,0.33,0.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1.84,50,67,34,0,0,17,67,17,67,6.34,3.67,0,0,0,0,0,0,0,0,0,N/A
1648080000,2022-03-24,incomplete,N/A,Costa Rica,Canada,N/A,5,0.67,2.56,0.67,2.56,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.67,33,61,34,22,17,22,73,34,61,10.11,3.22,0,0,0,0,0,0,0,0,0,N/A
1648080000,2022-03-24,incomplete,N/A,Panama,Honduras,N/A,5,2.33,0.67,2.33,0.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.72,50,67,45,22,22,11,62,39,73,9.22,1,0,0,0,0,0,0,0,0,0,N/A
1648080000,2022-03-24,incomplete,N/A,Jamaica,El Salvador,N/A,5,0.33,2,0.33,2,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.62,39,89,56,11,6,33,73,28,89,9.78,3.11,0,0,0,0,0,0,0,0,0,N/A
1648080000,2022-03-24,incomplete,N/A,Mexico,United States,N/A,5,2.33,1.67,2.33,1.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.17,67,67,33,17,17,0,50,50,67,10,3.34,0,0,0,0,0,0,0,0,0,N/A
1648339200,2022-03-24,incomplete,N/A,Canada,Jamaica,N/A,5,2.56,0.33,2.56,0.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3.5,50,95,67,22,17,39,73,50,95,11.11,2.89,0,0,0,0,0,0,0,0,0,N/A
1648339200,2022-03-24,incomplete,N/A,Honduras,Mexico,N/A,5,0.67,2.33,0.67,2.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.17,67,67,33,17,17,0,67,33,67,10,2.67,0,0,0,0,0,0,0,0,0,N/A
1648339200,2022-03-24,incomplete,N/A,El Salvador,Costa Rica,N/A,6,2,0.67,2,0.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1.78,22,56,22,11,6,17,73,11,56,8.78,3.44,0,0,0,0,0,0,0,0,0,N/A
1648339200,2022-03-24,incomplete,N/A,United States,Panama,N/A,6,1.67,2.33,1.67,2.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.72,50,67,45,22,22,11,45,56,73,9.22,1.67,0,0,0,0,0,0,0,0,0,N/A
1648598400,2022-03-24,incomplete,N/A,Panama,Canada,N/A,6,2.33,2.56,2.33,2.56,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3.72,33,78,62,28,22,33,67,56,84,12.66,1.22,0,0,0,0,0,0,0,0,0,N/A
1648598400,2022-03-24,incomplete,N/A,Jamaica,Honduras,N/A,6,0.33,0.67,0.33,0.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.5,67,84,50,17,17,17,67,33,84,7.67,2.67,0,0,0,0,0,0,0,0,0,N/A
1648598400,2022-03-24,incomplete,N/A,Mexico,El Salvador,N/A,6,2.33,2,2.33,2,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2.28,39,73,39,11,6,17,73,28,73,12.11,3.11,0,0,0,0,0,0,0,0,0,N/A
1648598400,2022-03-24,incomplete,N/A,Costa Rica,United States,N/A,6,0.67,1.67,0.67,1.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1.67,50,50,17,17,17,0,50,34,50,6.67,3.67,0,0,0,0,0,0,0,0,0,N/A
